price|quantity|type|timestamp
91450000|0.001|1|2024-04-26 15:28:57.318
91460000|0.0002|1|2024-04-26 15:28:57.318
91397000|0.0001|0|2024-04-26 15:29:02.587
91396000|0.0003|0|2024-04-26 15:29:02.587
91378000|0.33|0|2024-04-26 15:29:02.587
91374000|0.0642|0|2024-04-26 15:29:02.587
91373000|0.0179|0|2024-04-26 15:29:02.587
91401000|0.0115|1|2024-04-26 15:29:02.587
91402000|0.1142|1|2024-04-26 15:29:02.587
91411000|0.0002|1|2024-04-26 15:29:02.587
91415000|0.0002|1|2024-04-26 15:29:02.587
91424000|0.1091|1|2024-04-26 15:29:02.587
91401000|0.0125|0|2024-04-26 15:29:07.829
91397000|0.0927|0|2024-04-26 15:29:07.829
91379000|0.0142|0|2024-04-26 15:29:07.829
91378000|0.014|0|2024-04-26 15:29:07.829
91374000|0.064|0|2024-04-26 15:29:07.829
91402000|0.1112|1|2024-04-26 15:29:07.829
91411000|0.0002|1|2024-04-26 15:29:07.829
91415000|0.0002|1|2024-04-26 15:29:07.829
91450000|0.001|1|2024-04-26 15:29:07.829
91451000|0.118|1|2024-04-26 15:29:07.829
91397000|0.0796|0|2024-04-26 15:29:13.068
91396000|0.0031|0|2024-04-26 15:29:13.068
91379000|0.0143|0|2024-04-26 15:29:13.068
91378000|0.014|0|2024-04-26 15:29:13.068
91374000|0.064|0|2024-04-26 15:29:13.068
91401000|0.1005|1|2024-04-26 15:29:13.068
91402000|0.1082|1|2024-04-26 15:29:13.068
91409000|0.063|1|2024-04-26 15:29:13.068
91411000|0.0002|1|2024-04-26 15:29:13.068
91415000|0.0002|1|2024-04-26 15:29:13.068
91399000|0.0463|0|2024-04-26 15:29:18.298
91397000|0.0003|0|2024-04-26 15:29:18.298
91396000|0.0031|0|2024-04-26 15:29:18.298
91379000|0.0191|0|2024-04-26 15:29:18.298
91378000|0.014|0|2024-04-26 15:29:18.298
91401000|0.0745|1|2024-04-26 15:29:18.298
91402000|0.1082|1|2024-04-26 15:29:18.298
91409000|0.063|1|2024-04-26 15:29:18.298
91411000|0.0002|1|2024-04-26 15:29:18.298
91415000|0.0002|1|2024-04-26 15:29:18.298
91402000|0.0972|0|2024-04-26 15:29:23.549
91399000|0.0032|0|2024-04-26 15:29:23.549
91397000|0.0005|0|2024-04-26 15:29:23.549
91396000|0.0032|0|2024-04-26 15:29:23.549
91379000|0.0191|0|2024-04-26 15:29:23.549
91410000|0.1092|1|2024-04-26 15:29:23.549
91411000|0.0208|1|2024-04-26 15:29:23.549
91415000|0.0002|1|2024-04-26 15:29:23.549
91439000|0.0584|1|2024-04-26 15:29:23.549
91442000|0.0898|1|2024-04-26 15:29:23.549
91400000|0.0025|0|2024-04-26 15:29:28.825
91399000|0|0|2024-04-26 15:29:28.825
91397000|0.0005|0|2024-04-26 15:29:28.825
91396000|0.0032|0|2024-04-26 15:29:28.825
91380000|0.2142|0|2024-04-26 15:29:28.825
91402000|0.0476|1|2024-04-26 15:29:28.825
91409000|0.1092|1|2024-04-26 15:29:28.825
91411000|0.0208|1|2024-04-26 15:29:28.825
91415000|0.0002|1|2024-04-26 15:29:28.825
91450000|0.001|1|2024-04-26 15:29:28.825
91399000|0|0|2024-04-26 15:29:34.071
91397000|0.0005|0|2024-04-26 15:29:34.071
91396000|0.0032|0|2024-04-26 15:29:34.071
91381000|0.2003|0|2024-04-26 15:29:34.071
91380000|0.014|0|2024-04-26 15:29:34.071
91402000|0.0047|1|2024-04-26 15:29:34.071
91409000|0.1092|1|2024-04-26 15:29:34.071
91411000|0.0208|1|2024-04-26 15:29:34.071
91415000|0.0002|1|2024-04-26 15:29:34.071
91448000|0.0898|1|2024-04-26 15:29:34.071
91404000|0.2|0|2024-04-26 15:29:39.326
91402000|0.027|0|2024-04-26 15:29:39.326
91399000|0|0|2024-04-26 15:29:39.326
91398000|0.0012|0|2024-04-26 15:29:39.326
91397000|0.0055|0|2024-04-26 15:29:39.326
91411000|0.0208|1|2024-04-26 15:29:39.326
91415000|0.0002|1|2024-04-26 15:29:39.326
91428000|0.1091|1|2024-04-26 15:29:39.326
91450000|0.001|1|2024-04-26 15:29:39.326
91454000|0.0208|1|2024-04-26 15:29:39.326
91404000|0.2|0|2024-04-26 15:29:44.554
91402000|0.1922|0|2024-04-26 15:29:44.554
91399000|0|0|2024-04-26 15:29:44.554
91398000|0.0012|0|2024-04-26 15:29:44.554
91397000|0.0065|0|2024-04-26 15:29:44.554
91411000|0.0208|1|2024-04-26 15:29:44.554
91415000|0.0002|1|2024-04-26 15:29:44.554
91420000|0.1091|1|2024-04-26 15:29:44.554
91450000|0.001|1|2024-04-26 15:29:44.554
91453000|0.0944|1|2024-04-26 15:29:44.554
91411000|0.001|0|2024-04-26 15:29:49.916
91404000|0.1905|0|2024-04-26 15:29:49.916
91402000|0.1922|0|2024-04-26 15:29:49.916
91399000|0|0|2024-04-26 15:29:49.916
91398000|0.0012|0|2024-04-26 15:29:49.916
91414000|0.0765|1|2024-04-26 15:29:49.916
91415000|0.0002|1|2024-04-26 15:29:49.916
91450000|0.001|1|2024-04-26 15:29:49.916
91453000|0.0937|1|2024-04-26 15:29:49.916
91454000|0.0208|1|2024-04-26 15:29:49.916
