price|quantity|type|timestamp
4643000|0.0133|0|2024-04-27 17:44:16.965
4641000|0.2814|0|2024-04-27 17:44:16.965
4637000|1.6701|0|2024-04-27 17:44:16.965
4636000|3.56|0|2024-04-27 17:44:16.965
4635000|1.0218|0|2024-04-27 17:44:16.965
4644000|0.001|1|2024-04-27 17:44:16.965
4646000|4|1|2024-04-27 17:44:16.965
4647000|20.8779|1|2024-04-27 17:44:16.965
4648000|4.005|1|2024-04-27 17:44:16.965
4649000|1.005|1|2024-04-27 17:44:16.965
4637000|0.0104|0|2024-04-27 17:44:22.196
4636000|4.8009|0|2024-04-27 17:44:22.196
4634000|3.5611|0|2024-04-27 17:44:22.196
4633000|0.0021|0|2024-04-27 17:44:22.196
4631000|5.7629|0|2024-04-27 17:44:22.196
4643000|4.1021|1|2024-04-27 17:44:22.196
4644000|19.001|1|2024-04-27 17:44:22.196
4645000|4|1|2024-04-27 17:44:22.196
4646000|4|1|2024-04-27 17:44:22.196
4647000|6.2087|1|2024-04-27 17:44:22.196
4637000|0.0104|0|2024-04-27 17:44:27.426
4636000|1.6701|0|2024-04-27 17:44:27.426
4635000|3.56|0|2024-04-27 17:44:27.426
4634000|3.5611|0|2024-04-27 17:44:27.426
4633000|0.4221|0|2024-04-27 17:44:27.426
4644000|4.001|1|2024-04-27 17:44:27.426
4645000|4.1021|1|2024-04-27 17:44:27.426
4646000|19|1|2024-04-27 17:44:27.426
4647000|5.7758|1|2024-04-27 17:44:27.426
4648000|0.005|1|2024-04-27 17:44:27.426
4638000|1.2401|0|2024-04-27 17:44:32.668
4637000|1.6701|0|2024-04-27 17:44:32.668
4636000|0.3099|0|2024-04-27 17:44:32.668
4635000|4.011|0|2024-04-27 17:44:32.668
4634000|5.0073|0|2024-04-27 17:44:32.668
4641000|0.0008|1|2024-04-27 17:44:32.668
4644000|0.001|1|2024-04-27 17:44:32.668
4645000|4|1|2024-04-27 17:44:32.668
4646000|19|1|2024-04-27 17:44:32.668
4647000|5.7758|1|2024-04-27 17:44:32.668
4641000|1.5362|0|2024-04-27 17:44:37.894
4637000|3.2643|0|2024-04-27 17:44:37.894
4636000|0.3099|0|2024-04-27 17:44:37.894
4635000|4.011|0|2024-04-27 17:44:37.894
4634000|5.0073|0|2024-04-27 17:44:37.894
4644000|0.001|1|2024-04-27 17:44:37.894
4645000|3|1|2024-04-27 17:44:37.894
4646000|4.1021|1|2024-04-27 17:44:37.894
4647000|5.7758|1|2024-04-27 17:44:37.894
4648000|19.005|1|2024-04-27 17:44:37.894
4645000|0.4074|0|2024-04-27 17:44:43.132
4642000|0.9771|0|2024-04-27 17:44:43.132
4641000|1.5362|0|2024-04-27 17:44:43.132
4640000|3.56|0|2024-04-27 17:44:43.132
4638000|5.2301|0|2024-04-27 17:44:43.132
4647000|1.0853|1|2024-04-27 17:44:43.132
4648000|4.005|1|2024-04-27 17:44:43.132
4649000|19.1071|1|2024-04-27 17:44:43.132
4650000|26.9701|1|2024-04-27 17:44:43.132
4651000|4.2265|1|2024-04-27 17:44:43.132
4642000|1.5925|0|2024-04-27 17:44:48.542
4641000|3.2063|0|2024-04-27 17:44:48.542
4640000|4.003|0|2024-04-27 17:44:48.542
4639000|1.3543|0|2024-04-27 17:44:48.542
